id,y_2011,y_2012,y_2013,y_2014,y_2015
37081010100,24.65181058,18.81619938,22.32683255,18.86446886,18.51851852
37081010200,43.23083983,41.783931,45.04983389,46.66069027,46.71217292
37081010300,40.70839398,37.07250342,28.13257882,27.56030051,23.07110439
37081010401,90.97093383,91.00126743,89.49969117,90.98360656,92.4025974
37081010403,83.55614973,78.64768683,77.54585705,81.36449779,84.082397
37081010404,92.33071455,83.84479718,84.65783664,88.23088456,86.13333333
37081010500,97.68128162,97.83978398,97.00833742,92.19380888,93.30164218
37081010601,84.85294118,83.59575247,80.1980198,81.2209925,81.2996889
37081010602,85.52197104,78.50974587,83.63351605,84.54477797,78.06329456
37081010701,90.07936508,91.20234604,92.42119383,91.79910998,91.60045403
37081010702,66.83634992,65.71896093,65.14644351,66.50442478,66.93513278
37081010800,71.87141217,67.05081194,60.14492754,61.96473552,64.93555724
37081010900,51.62006214,55.68181818,48.80040837,39.79885057,41.34105162
37081011000,16.55322625,14.65357048,13.48342405,13.56451993,13.63832542
37081011101,9.531090724,8.371665133,9.132212631,8.553230209,8.699808795
37081011102,0.310344828,0.250941029,0.550874919,0.612453215,0.614964127
37081011200,10.84364454,10.69716776,14.11488362,16.37362637,17.5716118
37081011300,6.343407506,6.437625083,3.786574871,9.983079526,6.314766839
