id,y_2011,y_2012,y_2013,y_2014,y_2015
37081012803,67.1257485,68.38700403,62.3229867,60.42473621,61.69487079
37081012804,90.04195804,90.24193548,86.31352514,84.80187696,84.90473864
37081012805,83.87484958,84.09567772,73.64969136,75.04424779,75.67739879
37081013601,56.21468927,54.26923077,51.63871951,49.10783553,43.33201425
37081013602,33.71066335,37.45928339,41.07225035,39.79591837,50.30269675
37081013700,5.650135702,6.045465901,10.58174524,10.79730067,13.08834634
37081013800,73.25306893,70.43292103,76.16658304,72.41460542,69.84397855
37081013900,87.91576932,80.41816547,77.20252338,78.57142857,78.04501324
37081014000,19.17431193,22.99767365,25.34732942,26.58264947,22.64322522
37081014200,67.44687404,68.01762115,67.95235394,67.3380035,61.42653352
37081014300,42.68843348,49.33237099,53.7398374,57.63228017,39.61538462
37081014406,77.35925476,70.3674437,75.82686811,76.47315583,68.92006803
37081014407,16.64421782,18.80641002,19.45128386,17.83257843,16.2226076
37081014408,49.15394139,43.42857143,46.68636556,48.22250105,48.19064431
37081014409,16.27255756,12.48344371,18.11161811,15.57995882,14.49077239
37081014410,33.90349757,30.93375065,32.03909139,34.37418001,30.55263158
37081014411,70.71428571,60.06539955,57.41588692,61.45138468,56.51306603
37081014412,10.98398169,14.6374829,32.46009005,21.69890664,21.95821385
37081014501,22.12927757,29.80988593,18.18856719,18.23754789,16.10169492
37081014502,25.52318424,30.37135279,35.85935794,32.77501132,28.93282313
37081014503,59.5417546,52.91616039,52.07536061,51.02326885,52.37311385
37081015100,23.06989493,18.29971182,16.17366412,15.98631699,15.31785128
37081015200,24.62415759,27.80351048,26.34666028,25.28814333,23.60939431
37081015300,34.19827013,34.97706422,36.46232439,37.15648137,37.09170094
37081015401,31.42411845,34.47378952,33.86469673,36.25117151,36.62049861
37081015402,37.38019169,37.33389878,38.16368816,35.36036036,42.84863642
37081015500,58.83665576,56.70584903,57.91100124,65.00661084,59.41599001
37081015600,4.410973642,5.83137171,5.173469388,9.873391873,6.864712967
37081015703,16.76147137,13.75642617,19.70701081,22.111781,26.92619627
37081015704,15.16571811,15.82099484,22.75276398,22.11508062,24.70957614
37081015705,21.15442732,20.87394958,18.05869074,22.55221932,23.59550562
37081015706,30.03243982,33.60428917,33.19141387,29.31522354,28.24663514
37081015707,26.19394292,20.92414996,20.56155508,16.11102952,17.14621257
37081015800,9.462950374,5.783413119,5.067258718,3.600256246,3.846640516
37081015901,5.980952381,4.643117261,3.348641408,5.227529146,6.845585375
37081015902,9.892347978,9.406081273,11.07518189,7.322654462,8.481110254
37081016003,8.573596358,8.453757225,8.474167069,7.173295455,8.84338924
37081016005,5.143229167,7.90960452,8.123425693,12.48470012,13.47121297
37081016006,19.90181269,16.50075415,21.84801382,27.21910112,28.04097311
37081016007,9.042761867,6.809815951,15.3649635,14.86215081,21.41327623
37081016008,9.244750862,9.664131812,4.760393526,5.676920791,8.154311649
37081016009,13.38498531,11.29075721,10.34302173,11.09922439,23.84595094
37081016010,12.39346591,11.83020181,12.13999271,10.52631579,9.412679891
37081016011,34.87596414,36.97831237,41.23784262,36.01323408,37.72475214
37081016101,11.05769231,10.84491587,13.48794063,16.47925553,18.79049676
37081016102,36.50423111,38.74404261,47.94215795,46.50040225,45.7769482
37081016103,35.33568905,32.37394503,29.85898222,33.1353676,29.93746217
37081016201,0.908080059,1.007650681,1.170446233,2.238939638,2.316943757
37081016203,10.98281418,11.88954232,7.799905168,12.25997046,15.60693642
37081016204,14.85695709,17.36703874,17.84326425,10.04130918,9.096515572
37081016205,9.102362205,12.70333075,19.12687585,17.45655608,14.36210848
37081016303,14.55732123,18.14147742,13.58024691,15.30501089,11.41272621
37081016304,7.688186445,11.28771552,4.318488529,8.097274185,4.860168341
37081016305,10.85106383,9.187907528,12.6979199,12.75494673,20.29339853
37081016306,30.28899184,30.32474804,28.16603134,26.45858833,34.67561521
37081016405,54.84061393,60.58394161,57.82688766,56.62368113,56.43564356
37081016406,28.12075984,29.71235195,28.59795729,29.76843388,32.5698324
37081016407,19.36989498,21.16509222,18.47026686,16.80724131,15.9025788
37081016408,9.825673534,13.54497354,8.651262762,9.927495817,8.594164456
37081016409,14.06543813,13.45931354,12.9314111,15.93799682,17.95722714
37081016410,31.69657975,36.46317186,38.51138063,41.92225685,39.68332509
37081016502,15.49851925,16.45166695,16.26666667,16.56656657,17.0039109
37081016503,35.08718262,37.03051643,38.23834197,39.38938939,40.98124098
37081016505,26.92671395,33.23448422,29.03156539,31.05022831,31.29528185
37081016506,21.86671715,22.28689448,21.93627451,20.23834858,19.7316322
37081016600,2.659574468,2.903981265,3.038309115,3.525782283,3.92701309
37081016701,49.9358426,58.76026594,53.48837209,54.00390625,53.31439394
37081016702,1.998933902,1.658826442,2.125215393,0.059612519,1.035638136
37081016800,33.08134261,34.81793123,32.03207747,28.77380046,26.9870328
37081016900,4.112734864,4.264069264,3.308823529,4.167631396,5.48048048
37081017000,0.486111111,0.704865848,3.102355072,3.318474492,3.850535429
37081017100,12.78030192,12.47410476,11.51273659,10.74568051,12.40042086
37081017200,18.97627965,18.92867456,21.09260882,25.85861697,25.16681172
37081980100,0,0,0,0,0
